,query,argument,stance,snippet,id,prediction,appropriate,inappropriate,word_count,bart_gist
53,death penalty,"My opponent speaks no form of fact or statistic but morally on his/her opinion. I could sit here and talk about how I think the death penalty is good. But i'm not using facts or sources. If you need a reason on why the death penalty is a good idea; here are a few. One small but important reason on why the death penalty is a good idea is that it decreases the prisoner population, which saves even more tax payers money. Another reason why the death penalty is a good idea, Once a criminal is executed, he cannot kill again. The case for this would be Kenneth Allen McDuff who was on Death Row when the death penalty was declared unconstitutional in the 1970's. His sentence was commuted to life and he was eventually released on parole and killed again. He has since been executed My final reason for this round is that the death penalty is actually a very good deterrence. If you look at this link: http://www.prodeathpenalty.com... You see a chart. The chart is documenting the number of yearly homicide rate per 100,000 population. The chart also documents the years 1950-2002. Lastly, the chart documents the yearly number of executions. The death penalty is actually considered a deterrent. My mistake.",PRO,The case for this would be Kenneth Allen McDuff who was on Death Row when the death penalty was declared unconstitutional in the 1970's. ... My mistake.,598,"['0.01853654203005135', '0.9814634680747986']",0.0185365420300513,0.9814634680747986,221,"The death penalty is actually considered a deterrent. Once a criminal is executed, he cannot kill again. If you look at this link: http://www.prodeathpenalty.com... You see a chart documenting the yearly homicide rate per 100,000 population. The chart also documents the years 1950-2002."
54,death penalty,"For the most part, these are correct, although there are some grey areas, but do not concern yourself with that. One mistake i made is that in some cases the death penalty is not COMPLETELY painless, but i was wanting to make the point that in most cases, it's less painful than a lot of deaths. ""The death penalty is a misuse and waste of taxpayer dollars"". So you are saying that sentencing someone to the death penalty uses to many tax payers dollars, so keeping them in prisons and feeding them three meals a day along with airconditioning and electricity saves money? How many families struggle to feed their families and keep the lights on, while criminals sit here in prisons for 30 years and have everything some families struggle for, for free, and thats fair? And that doesn't waste money? If a person is sentenced to life in prison at age 37, at age 77, on average, it will cost a state more than $4 million dollars. (http://www.phoenix.edu...) I would like an explanation on how the death penalty costs more. ""Innocent people are too often executed"". Please show me cases where people are wrongly executed in the last 20 years or so. The death penalty is not used nearly as much, so i would like some elabortation. ""The death penalty is applied in an unfair manner"". I must have elabortation on this also. Another point i must make, the death penalty is a source of intimidation. If someone kwows the death penalty is strictly enforced, more than likely that person will think twice about committing the crime. Its common sense, if someone knows there are consequences, if a person understands that their life will be taken if they take someone else's life, less crimes will be committed. Now the death penalty is used more and more lightly and criminals know that more than likely nothing too terribly harmful will happen if they were to commit crimes. The justice system is becoming more and more relax and the death penalty is one example. My Dad is a police officer and even he states that the justice department is not punishing criminals the way criminals should be punished.",PRO,(http://www.phoenix.edu...) I would like an explanation on how the death penalty costs more. ... My Dad is a police officer and even he states that the justice department is not punishing criminals the way criminals should be,602,"['0.021463875332847236', '0.9785361051559448']",0.0214638753328472,0.9785361051559448,374,"""The death penalty is a misuse and waste of taxpayer dollars"" ""I would like an explanation on how the death penalty costs more"" ""Innocent people are too often executed"" ""The justice department is not punishing criminals the way criminals should be punished"" ""If a person is sentenced to life in prison at age 37, at age 77, on average, it will cost a state more than $4 million dollars""  ""I must have elabortation on this also"""
55,death penalty,"Ahhh, the death penalty. The government taking someone's life because they took someone else's life. What obvious hypocrisy. I disagree with the death penalty because it is immoral. First, the death penalty implies that a jury of twelve people is qualified to take life into their own hands. Does this mean that mob execution should also be made legal? Second, the death penalty becomes intolerable the very moment that someone is wrongly convicted. Death is, if anything, permanent. If someone is wrongly convicted and sent to life in prison its horrible, but if someone is wrongly convicted and sentenced to death, then an innocent person is MURDERED. How can this be moral?",CON,"The government taking someone's life because they took someone else's life. ... If someone is wrongly convicted and sent to life in prison its horrible, but if someone is wrongly convicted and sentenced to death, then an innocent",603,"['0.0016563408076763152', '0.9983436465263367']",0.0016563408076763,0.9983436465263368,114,"The death penalty implies that a jury of twelve people is qualified to take life into their own hands. If someone is wrongly convicted and sent to life in prison its horrible, but if"
56,death penalty,"Ok how can you say that it is usual to strap a person down to a table and inject him with poisons that will kill him. how is it usual to strap a person to a chair with sponges up there buts and masks over there face to keep them from vomiting and craping all over the place while your send thousands of volts through there body there is not anything usual about that. when on death row you have a unlimited amout of appeals that are all paid for by our court systems. plus various other expences so yes even an 18 yr old sitting in jail for the rest of there life is cheaper then the death penalty. infact it cost. At the trial level, death penalty cases are estimated to generate roughly $470,000 inadditional costs to the prosecution and defense over the cost of trying the same case as an aggravated murder without the death penalty and costs of $47,000 to $70,000 for court personnel. On direct appeal, the cost of appellate defense averages $100,000 more in death penalty cases, than in non-death penalty murder cases. Personal restraint petitions filed in death penalty cases on average cost an additional$137,000 in public defense costs. this came from (http://www.deathpenaltyinfo.org...) which actually goes more in debth but it actually cost about 3 times more to put someone to death when innocent people die that is an issue with the death penalty. because if the death penalty was not used then those people would have a chance to prove. the death penalty is too perminate. isnt life enough because studies show that people when kept away from other people go crazy and nuts litterally. and there life is over anyway so this is a worse punishment.",CON,how is it usual to strap a person to a chair with sponges up there buts and masks over there face to keep them from vomiting and craping all over the place while your send thousands of volts through there body there is not,604,"['0.00149306773673743', '0.9985069751739502']",0.0014930677367374,0.9985069751739502,305,"Death penalty cases generate roughly $470,000 inadditional costs to the prosecution and defense. On direct appeal, the cost of appellate defense averages $100,000 more in death penalty cases, than in non-death penalty murder cases. Personal restraint petitions filed in death Penalty cases on average cost an additional $137,000. If the death penalty was not used then those people would have a chance to prove. the death sentence is too perminate."
57,death penalty,"I deem the death penalty to be necessary. Morally, it is senseless that a serial killer would not face death as a punishment for their multiple crimes. Again, I could go into the devastational effects on the families of the victims, which harms many more people than it would the family of a serial killer, but you would argue I would be creating more pain by killing the killer. I cannot understand why a family would continue to support said killer, however it may happen. You have discounted economics and all other sensible retort I may have had, so it would be pointless me highlighting the economic benefits of the death penalty. You may personally be opposed to the death penalty, but, as is apparent in the Unite States, the people evidently want the death penalty, else they would proposition the banishment in their own state. Regardless if it actually deters crime or not, ""the majority"" want the death penalty: http://www.gallup.com... The above is only one example of a poll, and there are more to be found should you require . I concede that the Government has too many powers as it stands, however if they are to maintain any degree of PERCEPTION of justice, it would be a wise move to include the death penalty. Regardless of its effectiveness, it still puts the public mind at ease. All too commonly, we read comments in newspapers referencing the death penalty and the revival of it. To put my position bluntly, I will use an example. If most of the penitentiaries in the United States followed the model of Sheriff Joe Arpaio, with his demeaning treatment prisoners through making them wear pink underwear and handcuffs, feeding them on pittance per day, and letting them sizzle in 100 degree heat in the desert of Arizona, I would be opposed to the death penalty. However, this is NOT the case, most especially here in Britain. Some prisons are palatial. If the ""Arpaio model"" was adopted, I would deem that apt and just punishment, considering their life would be in more misery than if they were dead. That is certainly punishment in the true sense of the word. For as long as Britain continues to send prisoners to tax-funded 5* hotels, I deem the death penalty a worthy inclusion to the system.",PRO,"If most of the penitentiaries in the United States followed the model of Sheriff Joe Arpaio, with his demeaning treatment prisoners through making them wear pink underwear and handcuffs, feeding them on pittance per day, and",608,"['0.0028650787193328143', '0.9971349120140076']",0.0028650787193328,0.9971349120140076,391,"I deem the death penalty to be necessary. Morally, it is senseless that a serial killer would not face death as a punishment for their multiple crimes. I concede that the Government has too many powers as it stands, however if they are to maintain any degree of PERCEPTION of justice, it would be a wise move. Regardless of its effectiveness, it still puts the public mind at ease. If most of the penitentiaries in the United States followed the model of Sheriff Joe Arpaio, with his demeaning treatment prisoners, I would deem that apt and just punishment. For as long as Britain continues to send prisoners to tax-funded 5* hotels,"
58,death penalty,"First I have to say sorry to my opponent for one missing the second round resulting in a forfeit. Second, for the lack of my free time I cannot give this argument my full effort, but will still try to convince the viewers of my position. 1) I agree that life imprisonment could easily be interpreted as cruel and unusual, however, with the death penalty, society focuses on vengeance and punishment, but with life imprisonment we can focus on rehabilitation and forgiveness. The death penalty gives the accused no chance of turning their life around, and is often sought out of vengeance of families of the victims, however the death penalty brings little to no closure of the families. These botched executions are unacceptable and because there is no humane method of killing, none shall be used. 2) As I have shown, the death penalty is at least as expensive and more often way more expensive than life imprisonment. My opponent argues that trials shall be done faster and more efficiently, however that will just result in more mistakes, cause after all, we are all human, we all make mistakes, not just criminals. 3) I accept my opponent's argument that use of the death penalty doesn't correlate with murder rates, however I still state that the death penalty is not an effective deterrent. My opponent claims that more use of the death penalty would result in better deterrence, I admit this is possible, but it would not be a good thing for society, which is the original argument. An excessive use of the death penalty creates fear in society, which would be one method of deterrence, however with life imprisonment and the injection of morals into society. That way, society as a whole could get a better grasp on what is right and wrong. 4) Ok, all I have is one question: How many innocent people can be executed before the death penalty should stop being used? 5) The video doesn't relate to any one point, I feel that it helps express my overall feeling of the topic. http://www.youtube.com...",CON,"2) As I have shown, the death penalty is at least as expensive and more often way more expensive than life imprisonment. ... http://www.youtube.com...",610,"['0.4478765822947025', '0.5521234210580588']",0.4478765822947025,0.5521234210580588,355,"The death penalty gives the accused no chance of turning their life around, and is often sought out of vengeance of families of the victims. These botched executions are unacceptable and because there is no humane method of killing, none shall be used. An excessive use of the death penalty creates fear in society, which would be one method of deterrence, however with life imprisonment and the injection of morals into society, society as a whole could get a better grasp on what is right and wrong."
59,google,"Google makes our lives better to take away our freedom. Google is releasing Google classroom and cars. If everyone uses google classroom every document would be on the internet and paper would be like extinct. When they have all the education they will have the ability to change it. Google car, Google classroom, Google fiber, etc. When everything becomes google, they can simply control us. A guy said (i don't remember his name) ""if google buys Walmart, they can take over the world."" They would access to our food and what we buy and what we are interested. Isn't that scary? Google wants us to think like Google and that how they will take over the world.A279;",PRO,"If everyone uses google classroom every document would be on the internet and paper would be like extinct. ... A guy said (i don't remember his name) ""if google buys Walmart, they can take over the world.""",727,"['0.04281403124332428', '0.9571859836578369']",0.0428140312433242,0.9571859836578368,120,"Google is releasing Google classroom and cars. If everyone uses google classroom every document would be on the internet and paper would be like extinct. When everything becomes google, they can simply control us."
60,google,"""Google gets an average of 188 Million visitors a day. Bing gets a measly 60 million a day. If Bing is better than Google, how come Google gets more visitors?"" Just because Google gets more visitors, that doesn't mean it's necessarily better! Google has just been around longer, so Bing is starting to catch up. ""As for Bing sounding better than Google, I'm going to have to disagree ;)."" Think about it. The word Bing! sounds all happy and jumpy while Gooooooooooogle sounds more like an echo in a cemetery. ""Con said ""33% of Google users saying they'd be using Bing more often after taking part in the tests."" This actually bolsters my case, because it shows that 67% of people would not ever use Bing instead of Google."" It doesn't show that 67% of people will never ever use Bing instead of Google, on the website where I got my info, it didn't say anything about the rest of the people liking Google better than Bing. For all I know, the rest of them might only use Bing now!",CON,"sounds all happy and jumpy while Gooooooooooogle sounds more like an echo in a cemetery. ... This actually bolsters my case, because it shows that 67% of people would not ever use Bing instead of Google.""",730,"['0.002440622658468783', '0.997559380531311']",0.0024406226584687,0.997559380531311,185,"""Google gets an average of 188 Million visitors a day. Bing gets a measly 60 million a day"" ""The word Bing! sounds all happy and jumpy while Gooooooooooogle sounds more like an echo in a cemetery"""
61,google,"1 ""Google is a reliable source"" [1] and ""Google is true [2] so ""pro must win"" [3]. 2 Con: google said unreliable [1]. Con search prove ""google not reilable"" [2]. But ""reilable"" not ""reliable"" [3]; ""Con is wrong"" [4]. 3 Con: logical contradiction If google not reliable I win [1]. But ""this is an argument"" [5], ""Con has no evidence"" [6], and ""All arguments must be supported by reputable sources"" [1]. You must ""disregard their argument"" [7]. 4 ""Con is illuminati"" [10] so ""you can't trust con"" [11]. [1]google.com/search?q=""google+is+a+reliable+source"" [2]google.com/search?q=""google+is+true"" [3]google.com/search?q=""pro+must+win"" [3]debate.org/debate/73232/ [4]google.com/search?q=google+is+not+a+reilable+source [5]google.com/search?q=""reilable"" [6]google.com/search?q=""con+is+wrong"" [7]google.com/search?q=""this+is+an+argument"" [8]google.com/search?q=""con+has+no+evidence"" [9]google.com/search?q=""disregard+their+argument"" [10]google.com/search?q=""con+is+illuminati"" [11]google.com/search?q=""you+can't+trust+con""",PRO,"But ""this is an argument"" [5], ""Con has no evidence"" [6], and ""All arguments must be supported by reputable sources"" [1]. ... [1]google.com/search?q=""google+is+a+reliable+source"" [2]google.com/search?q=""google+is+true""",732,"['0.00724982675164938', '0.9927502155303956']",0.0072498267516493,0.9927502155303956,189,"Google is a reliable source, so ""pro must win"" Con search proves ""reilable"" not ""reliable"" so ""con is wrong"" Con is illuminati so ""you can't trust con"" [11]"
62,google,"My opponent has failed to refute any point that I have made therefore I am lead to believe that he is conceding this debate. He also states: ""SO I think that some people just use google for there own inapropriate things."" If Google was really the best search engine then why would there be things such as this, I think not. If my opponent proceeds to refute my points in the next round then I shall proceed to post the following arguments. 1)Google plagiarism (or phishing) 2)Google traffic view 3)More and more and more Google safety flaws.",CON,"If Google was really the best search engine then why would there be things such as this, I think not. ... If my opponent proceeds to refute my points in the next round then I shall proceed to post the following arguments.",734,"['0.03615546158980578', '0.9638445377349854']",0.0361554615898057,0.9638445377349854,100,"My opponent has failed to refute any point that I have made. He also states: ""SO I think that some people just use google for there own inap"
63,google,"Bing isn't being properly judged. Nearly every individual who prefers Google to Bing is a biased party. This is because those who hate Bing often use Google and never use Bing. Google ""fan-boys"" don't really know what Bing has to offer, and in many cases, have either never, or very rarely, ever used The Bing Engine, and thus, are ineligible to compare the two. I""m sure there""s a psychological term for it; there""s a cognitive ""firewall"" and almost ""irrational"" belief that appears to protect Google against competitors"" claims. The competition really isn""t ""just a click away."" Microsoft continues to run online its Pepsi-Challenge style ads ""Bing It On,"" in which a majority of users prefer Bing in a ""blind comparison test"" with Google. Despite the commercials and despite Microsoft reporting that after extensive testing users preferred Bing 2:1, people generally express skepticism Below is one of the many ""Bing It On"" videos/commercials run by Microsoft http://www.youtube.com...",CON,"Microsoft continues to run online its Pepsi-Challenge style ads ""Bing It On,"" in which a majority of users prefer Bing in a ""blind comparison test"" with Google. ... Despite the commercials and despite Microsoft reporting that",738,"['0.37448822474107146', '0.6255117684602738']",0.3744882247410714,0.6255117684602738,169,"Bing isn't being properly judged. Nearly every individual who prefers Google to Bing is a biased party. Those who hate Bing often use Google and never use Bing. Google ""fan-boys"" don't really know what Bing has to offer."
64,google,"The problem with the line of argument on the right is: a) Google doesn’t block results for ‘Authorities on subjects” if someone wants an article from the New Scientist, all one has to do is type in ‘New Scientist”alongside their search search query. b) Is the issue that Google is an-ultimate-truth-selling authority or that it challenges existing/established authorities such as The Economist on Economics? c) This is how the largely capitilist world works, monopolies/diopolies exist and kill off potential competition. Startups need funds, investment leads to profit/loss, those who can stave off risk and make smart choices and therefore profit win and others lose out. Google is simply protecting its assets/turf, just like every other existing company in the world.",CON,"The problem with the line of argument on the right is: a) Google doesn’t block results for ‘Authorities on subjects” if someone wants an article from the New Scientist, all one has to do is type in ‘New Scientist”alongside",740,"['0.22587182908318937', '0.7741281926631928']",0.2258718290831893,0.7741281926631928,129,"Google is simply protecting its assets/turf, just like every other existing company in the world. This is how the largely capitilist world works, monopolies/diopolies exist and kill off potential"
65,google,"[[http://www.zdnet.com/blog/micro-markets/google-wins-as-newspapers-battle/866?tag=content;siu-container]] This just leaves us with the matter of defining what “It’s business” is, is any company paying Google for result slots “It’s business”? Established authorities in various subject areas have the money and resources to get top slots if they want them or maybe they’re comfortable in already being in a vied-for position and are more concerned with protecting copyright/patents than in being accessible to gullible children who don’t trust their parents (I sense an oxymoron here).",CON,"[[http://www.zdnet.com/blog/micro-markets/google-wins-as-newspapers-battle/866?tag=content;siu-container]] This just leaves us with the matter of defining what “It’s business” is, is any company paying Google for result slots",741,"['0.003818512544967234', '0.9961814880371094']",0.0038185125449672,0.9961814880371094,100,Is any company paying Google for result slots “It’s business”? Established authorities in various subject areas have the money and resources to get
66,google,Google glass is a new technology that changes the way we do things. It is another avenue for people to cheat on tests but people already cheat on tests. With the creation of each new technology it is the responsibility of the educator to adapt new methods of learning. There is still a level of learning that needs to take place in order to use google glass on a test. There is also the argument that testing is ineffective as a learning tool and should only be used to help teachers adapt their teaching method. Perhaps more learning could take place in public schools if children had used google glass in a productive way.,PRO,There is also the argument that testing is ineffective as a learning tool and should only be used to help teachers adapt their teaching method. ... Perhaps more learning could take place in public schools if children had used,746,"['0.20796933770179749', '0.7920306660234928']",0.2079693377017974,0.7920306660234928,114,There is still a level of learning that needs to take place in order to use google glass on a test. There is also the argument that testing is ineffective as a learning tool.
67,google,"So that we may set the platform for this debate, I would like to ""reword"" the argument statement to -- ""Is the Google Review Rating System good or bad? "" I would also add that, This is not necessarily the statement I agree with, More so what can be inferred from the context of the debate. Do you agree? As I understand it, But feel free to correct me if I am wrong. These are your supporting arguments to the argument statement above. 1) All reviews are 100 percent safe. 2) Guaranteed ranking on your Google business, Maps, And places 3) It""s a significant component of any prosperous marketing campaign. Do you agree? As it is my turn for a statement, I would first like to object to the following. 1) In your statement you are making an assumption that ""All"" is ""safe"". I would say that it is not possible to have all reviews are safe, Because there is no way to guarantee ""safety"". So that we are on the same page, The listed definition of safe is; protected from or not exposed to danger or risk; not likely to be harmed or lost. I would say there is no way to guarantee even the case where it is ""not likely"". Cities are designed to have all the available resources within reach for the populace to survive. These ""Cities"" have a common understanding of the way things need to work in order to ""function"". ""Cities"" have plenty of ""safety"" regulations that are governed by ""law"" which is enforced in order to ""function"". Even then of the countless number of ways that we have tried to guarantee safety through history--we have never been able to. ""Crime"" does exist within the populace and it is the only 100% certainty I see. So my objection to this statement would be, Logic cannot guarantee safety, Because there will always be an object that will purposefully circumvent commands that are expect a specific result to function. This I state as 100% guaranteed. If this is so, And bad and good are the measurement of success and the achievement of 100% is the criteria, Then I would say; The Google Review System is Bad. I would like to end this round with my single objection.",PRO,"As it is my turn for a statement, I would first like to object to the following. ... So my objection to this statement would be, Logic cannot guarantee safety, Because there will always be an object that will purposefully",747,"['0.4696290412917733', '0.5303709585219621']",0.4696290412917733,0.5303709585219621,380,"""Is the Google Review Rating System good or bad? "" I would also add that, This is not necessarily the statement I agree with, More so what can be inferred from the context of the debate. As I understand it, But feel free to correct me if I am wrong. These are your supporting arguments to the argument statement above. 1) All reviews are 100 percent safe. 2) Guaranteed ranking on your Google business, Maps, And places 3) It""s a significant component of any prosperous marketing campaign. Do you agree?"
68,google,"Even though the debate is to stop something, my opponent is clearly taking what would be the pro side to this, and therefore I will be arguing that Google+ should stay integrated with YouTube. ""Decrease viewers and subscribers"" How so? Where is your evidence for this? ""bad comment system"" What do you mean by 'bad'? What about it is 'bad'? ""comment spamming"" I fail to see your point here, as the only comment spamming that I have witnessed since the integration of Google+ with YouTube is the ""Bob's Army"" spam that has only some into existence as a protest against the integration [1]. This isn't inherently the fault of Google, but rather certain peoples resistance to change. ""comment links What about the comment links? ""infinite characters"" I fail to see why this is a bad thing. Infinite characters allows a user to write out their entire comment in its entirety without having to write multiple comments in order to accomplish the same task. This is very beneficial if you are in an informal debate with someone on the site, and require a lot of characters to assert your argument. That is why the limits on this site can go as high as 10,000 characters, as people need that much space to write their full rebuttal. ""force G+ account"" It's a free account that does no harm to you. All you have to do is take a few minutes of your life to fill out the form and that is all. Nothing bad about that. ""and many more issues"" Like what? 1. http://www.youtube.com... (The evidence is in the comment section of many of the videos)",PRO,"This is very beneficial if you are in an informal debate with someone on the site, and require a lot of characters to assert your argument. ... All you have to do is take a few minutes of your life to fill out the form and that is",748,"['0.0019364574691280723', '0.9980635523796082']",0.001936457469128,0.9980635523796082,281,"Google+ is a free account that does no harm to you. Infinite characters allows a user to write out their entire comment in its entirety without having to write multiple comments in order to accomplish the same task. This is very beneficial if you are in an informal debate with someone on the site, and require a lot of characters to assert your argument. That is why the limits on this site can go as high as 10,000 characters."
69,vegan,"""To go vegan and stop the murder of these animals would not only counter the effects of our evolution"" Are you saying it is wrong to stop the murder of beings? Counter the effects?? You must not know the concept of evolution. Of a member of a spices has a good gene (Like a big brain) it will carry that gene to it's offspring no matter what. ""but would also destroy the industries involved in the selling of these foods, which might mess up the economy."" Not true. Companies can change ingredients. For example Silk (The soy milk company) used to be a diary farm. And even if businesses suffer it's ok. When slavery was abolished the same thing happened. ""Plus, steak and bacon are amazing."" I agree! But we should eat those thing from vegan based ingredients so we don't harm ourselves, non-human animals, or make people over-seas become even more impoverished. sources: Records of Buckinghamshire, Volume 3, BPC Letterpress, 1870, p. 68. Jump up ^ Berry, Rynn. ""A History of the Raw-Food Movement in the United States,"" in Brenda Davis and Vesanto Melina, Becoming Raw: The Essential Guide to Raw Vegan Diets, Book Publishing Company, 2010, p. 9ff. ^ Jump up to: a b Hart, James D. ""Alcott, Amos Bronson,"" in The Oxford Companion to American Literature, Oxford University Press, 1995, p. 14. Also see Francis, Richard. Fruitlands: The Alcott Family and their Search for Utopia, Yale University Press, 2010. Jump up ^ ""Vegan Diets Become More Popular, More Mainstream"", Associated Press/CBS News, 5 January 2011: ""Ethical vegans have a moral aversion to harming animals for human consumption ... though the term often is used to describe people who follow the diet, not the larger philosophy."" Francione, Gary and Garner, Robert. The Animal Rights Debate: Abolition Or Regulation? Columbia University Press, 2010 (hereafter Francione and Garner 2010), p. 62: ""Although veganism may represent a matter of diet or lifestyle for some, ethical veganism is a profound moral and political commitment to abolition on the individual level and extends not only to matters of food but also to the wearing or using of animal products. Ethical veganism is the personal rejection of the commodity status of nonhuman animals ..."" ""Veganism"", Vegetarian Times, January 1989: ""Webster's dictionary provides a most dry and limiting definition of the word 'vegan': 'one that consumes no animal food or dairy products.' This description explains dietary veganism, but so-called ethical vegans "" and they are the majority "" carry the philosophy further."" ^ Jump up to: a b Cole, Matthew. ""Veganism,"" in Margaret Puskar-Pasewicz. Cultural Encyclopedia of Vegetarianism. ABC-Clio, 2010, p.",PRO,"When slavery was abolished the same thing happened. ... ABC-Clio, 2010, p.",791,"['0.10688462015241385', '0.8931153774261474']",0.1068846201524138,0.8931153774261474,439,"""To go vegan and stop the murder of these animals would not only counter the effects of our evolution"" Not true. Companies can change ingredients. For example Silk (The soy milk company) used to be a diary farm. When slavery was abolished the same thing happened. ""Plus, steak and bacon are amazing."" I agree! But we should eat those thing from vegan based ingredients so we don't harm ourselves, non-human animals, or make people over-seas become even more impoverished. ""Although veganism may represent a matter of diet or lifestyle for some, ethical veganism is a profound moral and political commitment to abolition"""
70,vegan,"Definitions: Veganismis the practice of abstaining from the use of animal products, particularly in diet, as well as following an associated philosophy that rejects the commodity status of sentient animals http://en.wikipedia.org... product - something produced; especially : commodity 1 (2) : something (as a service) that is marketed or sold as a commodity http://www.merriam-webster.com... The Cummunist Manifesto “Let the guzzling classes tremble at a Cummunist revolution. The harlotarians have nothing to lose but their chains. They have a world to win. Working men of all countries, unite!” –Karl “Big Gulp” Marx The vegan ethos is motivated by the recognition that neither man nor beast may be made an object to be sucked dry by the ruling classes. Vegans see ethical worth in all sentient beings and so refuse to partake in the reification of animals. Meat and leather represent the coercive transformation of a sentient being into an object to be sold and consumed. Swallowing semen is consensual act- the sperm is willingly expelled from the body with joy and vigor. Barring fringe cases of prostitution, the vegan is not making the sperm donor an object to be bought and sold; the vegan is not reducing the sentient spewer to a piece of meat. Simply put, spunk ain’t a commodity. Oral sex and the eager lapping that follows is not only wholly within the ethical bounds of veganism, it solves the inequalities vegans object to. In his semenal work, Marx noted: “In proportion as the exploitation of one individual by another is put an end to, the exploitation of one nation by another will also be put an end to. In proportion as the antagonism between classes within the nation vanishes, the hostility of one nation to another will come to an end.” Swallowing is an act which bridges the divide between classes. It removes antagonism as the donor appreciates the moral fortitude of the vegan for finishing the job through to the end.",CON,"Definitions: Veganismis the practice of abstaining from the use of animal products, particularly in diet, as well as following an associated philosophy that rejects the commodity status of sentient animals ",792,"['0.060740009695291516', '0.9392599821090698']",0.0607400096952915,0.9392599821090698,329,"Veganism is the practice of abstaining from the use of animal products, particularly in diet, as well as following an associated philosophy that rejects the commodity status of sentient animals. The vegan ethos is motivated by the recognition that neither man nor beast may be made an object to be sucked dry by the ruling classes. Vegans see ethical worth in all sentient beings and so refuse to partake in the reification of animals."
71,vegan,"""Honestly, you coul'd be vegan i dont care that your, freedom right. I dont know if your trying to force veganism on people because if so that violationg the first amendment."" Con Not trying to force, convince of your own free will. If I was trying to force, the resolution would be veganism should be forced upon 99% of adult humans. Instead the resolution is at least 99% of human adults should eat vegan in the entire world. I. Health II. Environment III. Animal happiness IV. World Hunger V. Links I. Health It is well known that fruits and vegetables are healthy. Vegan diets exclude many foods yet allow fruits in vegetables. Therefore, its only logical that most vegans will eat more fruits and vegetables thus being healthier. A multivitamin can take care of any nutrient deficiencies met on a vegan diet. II. Environment Claim: Meat is wasteful compared to grain. Warrant:""Meat is less efficient because we eat the animal that eats the grain instead of eating the grain ourselves. It takes about 15 pounds of feed to make 1 pound of beef, 6 pounds of feed for 1 pound of pork and 5 pounds of feed for 1 pound of chicken, the Department of Agriculture estimates. For catfish, it's about 2 pounds of feed per pound of fish."" [2]. Impact: A vegan diet takes less acreage compared to an omnivorous diet. Helping save the environment. III. Animal happiness Animals are sentient and capable of feeling emotions like happiness and unhappiness. Factory farming is infamous for being cruel. Since the profit motive is at work it will always be cheaper to raise an animal in inhumane conditions like battery cages. ""In the wake of an ABC News investigation into alleged unsanitary and inhumane practices at one of the nation's largest egg farms, animal rights activists are calling for an end to the egg industry's widespread use of so-called ""battery cages,"" in which birds live six to a cage in long stacks of wire cages. ""[3]. Being confined to battery cages cause unhappiness to animals. IV. World Hunger In part II Environment acreage was mentioned. The grain lots feeding farm animals could be re-purposed to feed hungry humans. [2]. Claim: World hunger exists today Warrant: ""The United Nations Food and Agriculture Organization estimates that about 805 million people of the 7.3 billion people in the world, or one in nine, were suffering from chronic undernourishment in 2012-2014."" [3]. Impact: World hunger could be mitigated if more people decided to turn vegan. At least 99% of human adults should eat vegan in the entire world. Vote Pro. V. Links 2. http://usatoday30.usatoday.com... 3. http://www.worldhunger.org...",PRO,"""Honestly, you coul'd be vegan i dont care that your, freedom right. I dont know if your trying to force veganism on people because if so that violationg the first amendment."" Con Not",795,"['0.20355170723050833', '0.7964483052492142']",0.2035517072305083,0.7964483052492142,456,At least 99% of human adults should eat vegan in the entire world. A multivitamin can take care of any nutrient deficiencies met on a vegan diet. A vegan diet takes less acreage compared to an omnivorous diet. Animals are sentient and capable of feeling emotions like happiness and unhappiness. The grain lots feeding farm animals could be re-purposed to feed hungry humans. The U.N. estimates that about 805 million people of the 7.3 billion people in the world were suffering from chronic undernourishment in 2012-2014.
72,vegan,"Bacon and steak are not really bacon and steak without the meat that goes into them. Also, in many countries, including America, the majority of the population eat meat. While some might argue that facon tastes better than bacon, it can be agreed that it does not taste the same. Plus, getting rid of the meat industry entirely would be different than transitioning from milk to soy (more milk is sold than soy anyways). With no more meat being sold, animals like pigs would no longer be useful, and many of them might be slaughtered. To cause everyone to go vegan might in a way support the cause you are fighting against. Humans aren't the only ones who kill living beings, many animals like tigers, lions, and sharks eat living beings to survive. We do not force them to eat plants though! Why are humans supposed to defy the laws of nature and stop eating something that has been part of our diet since the beginning of the human race!",CON,"While some might argue that facon tastes better than bacon, it can be agreed that it does not taste the same. ... Why are humans supposed to defy the laws of nature and stop eating something that has been part of our diet since",797,"['0.4639506065286696', '0.5360493822023272']",0.4639506065286696,0.5360493822023272,171,"In many countries, including America, the majority of the population eat meat. Getting rid of the meat industry entirely would be different than transitioning from milk to soy. With no more meat being sold, animals like pigs would no longer be useful."
